x-axis,1,2
second,Volt,Volt
-221.2000E-03,,
-220.9500E-03,-2.9960741E+00,+797.8957E-03
-220.7000E-03,-3.1728957E+00,-3.1857726E+00
-220.4500E-03,-3.2008480E+00,+804.1771E-03
-220.2000E-03,+809.2023E-03,+750.7852E-03
-219.9500E-03,-3.1537374E+00,+3.2865892E+00
-219.7000E-03,-3.1706972E+00,+3.7096419E+00
-219.4500E-03,-282.5063E-03,+771.8279E-03
-219.2000E-03,-1.6845163E+00,+779.0515E-03
-218.9500E-03,-3.1728957E+00,-3.1848304E+00
-218.7000E-03,-3.1989635E+00,+800.0942E-03
-218.4500E-03,+811.0867E-03,+748.9007E-03
-218.2000E-03,-3.1656721E+00,+1.4191269E+00
-217.9500E-03,-3.1688128E+00,+611.9661E-03
-217.7000E-03,-2.6644158E+00,+804.1771E-03
-217.4500E-03,+239.1646E-03,+751.7274E-03
-217.2000E-03,-3.1505967E+00,-3.1556218E+00
-216.9500E-03,-3.1958228E+00,+785.9610E-03
-216.7000E-03,+814.2274E-03,+753.9259E-03
-216.4500E-03,-3.1829459E+00,+804.1771E-03
-216.2000E-03,-3.1656721E+00,-3.1669284E+00
-215.9500E-03,-3.1989635E+00,+806.0615E-03
-215.7000E-03,+809.2023E-03,+753.9259E-03
-215.4500E-03,-3.1477701E+00,-2.0541771E+00
-215.2000E-03,-3.1958228E+00,+1.1044284E+00
-214.9500E-03,+814.2274E-03,+750.7852E-03
-214.7000E-03,-3.1829459E+00,+804.1771E-03
-214.4500E-03,-3.1637877E+00,-3.1706972E+00
-214.2000E-03,-3.1989635E+00,+809.2023E-03
-213.9500E-03,+811.0867E-03,+753.9259E-03
-213.7000E-03,-3.1496545E+00,-511.4636E-03
-213.4500E-03,-3.1898555E+00,+1.7467022E+00
-213.2000E-03,+329.6168E-03,+765.8605E-03
-212.9500E-03,-3.0965766E+00,+801.9786E-03
-212.7000E-03,-3.1706972E+00,-3.1807475E+00
-212.4500E-03,-3.1958228E+00,+809.2023E-03
-212.2000E-03,+811.0867E-03,+753.9259E-03
-211.9500E-03,-3.1637877E+00,+1.0089510E+00
-211.7000E-03,-3.1779208E+00,-155.6219E-03
-211.4500E-03,-1.4461369E+00,+793.8128E-03
-211.2000E-03,-1.9549309E+00,+780.9359E-03
-210.9500E-03,-3.1747801E+00,-3.1848304E+00
-210.7000E-03,-3.1958228E+00,+809.2023E-03
-210.4500E-03,+814.2274E-03,+753.9259E-03
-210.2000E-03,-3.1807475E+00,+804.1771E-03
-209.9500E-03,-3.1656721E+00,-3.1678706E+00
