x-axis,1,2
second,Volt,Volt
-100.000E-03,-75.872E-03,+238.206E-03
-99.900E-03,-75.118E-03,+231.925E-03
-99.800E-03,-72.856E-03,+238.206E-03
-99.700E-03,-70.344E-03,+237.453E-03
-99.600E-03,-69.339E-03,+237.201E-03
-99.500E-03,-66.073E-03,+237.453E-03
-99.400E-03,-65.821E-03,+237.453E-03
-99.300E-03,-62.052E-03,+236.950E-03
-99.200E-03,-60.042E-03,+236.699E-03
-99.100E-03,-58.786E-03,+236.448E-03
-99.000E-03,-57.781E-03,+236.448E-03
-98.900E-03,-54.264E-03,+236.448E-03
-98.800E-03,-51.500E-03,+236.950E-03
-98.700E-03,-50.243E-03,+239.211E-03
-98.600E-03,-46.726E-03,+239.714E-03
-98.500E-03,-45.470E-03,+240.970E-03
-98.400E-03,-42.454E-03,+241.473E-03
-98.300E-03,-40.947E-03,+242.478E-03
-98.200E-03,-58.284E-03,+221.121E-03
-98.100E-03,-37.429E-03,+244.488E-03
-98.000E-03,-34.666E-03,+244.236E-03
-97.900E-03,-32.655E-03,+245.995E-03
-97.800E-03,-30.897E-03,+245.995E-03
-97.700E-03,-28.384E-03,+246.498E-03
-97.600E-03,-26.625E-03,+247.000E-03
-97.500E-03,-25.872E-03,+245.995E-03
-97.400E-03,-24.113E-03,+245.995E-03
-97.300E-03,-23.108E-03,+244.739E-03
-97.200E-03,-21.349E-03,+245.744E-03
-97.100E-03,-19.590E-03,+246.247E-03
-97.000E-03,-19.339E-03,+246.749E-03
-96.900E-03,-17.329E-03,+245.995E-03
-96.800E-03,-14.314E-03,+247.000E-03
-96.700E-03,-13.309E-03,+247.754E-03
-96.600E-03,-12.304E-03,+247.252E-03
-96.500E-03,-16.826E-03,+167.855E-03
-96.400E-03,-10.294E-03,+250.518E-03
-96.300E-03,-8.032E-03,+249.262E-03
-96.200E-03,-6.022E-03,+250.518E-03
-96.100E-03,-5.017E-03,+249.764E-03
-96.000E-03,-3.510E-03,+249.010E-03
-95.900E-03,-2.505E-03,+249.513E-03
-95.800E-03,-997E-06,+249.010E-03
-95.700E-03,-495E-06,+248.005E-03
-95.600E-03,-997E-06,+245.995E-03
-95.500E-03,+510E-06,+245.744E-03
-95.400E-03,+1.264E-03,+244.990E-03
-95.300E-03,+2.018E-03,+245.242E-03
-95.200E-03,+3.525E-03,+244.236E-03
-95.100E-03,+5.284E-03,+243.985E-03
-95.000E-03,+6.792E-03,+243.734E-03
-94.900E-03,+7.797E-03,+243.483E-03
-94.800E-03,-300.997E-03,+353.030E-03
