x-axis,1,2
second,Volt,Volt
-221.2000E-03,,
-220.9500E-03,+1.1257066E+00,-4.5023555E+00
-220.7000E-03,+1.1181690E+00,-4.4822550E+00
-220.4500E-03,+911.0396E-03,+3.5579459E+00
-220.2000E-03,+1.1040358E+00,-3.4703203E+00
-219.9500E-03,+1.0914730E+00,-4.4913630E+00
-219.7000E-03,+1.0588097E+00,+1.4090766E+00
-219.4500E-03,+1.0503298E+00,+3.7065012E+00
-219.2000E-03,+1.0779680E+00,-4.5023555E+00
-218.9500E-03,+1.0578675E+00,-4.4822550E+00
-218.7000E-03,+743.1690E-03,+3.4621545E+00
-218.4500E-03,+1.0332129E+00,+242.3053E-03
-218.2000E-03,+1.0427921E+00,-4.4945037E+00
-217.9500E-03,+1.0296011E+00,-2.9788002E+00
-217.7000E-03,+1.0010207E+00,+3.6995917E+00
-217.4500E-03,+1.0186087E+00,-4.5023555E+00
-217.2000E-03,+1.0051036E+00,-4.4822550E+00
-216.9500E-03,+967.4152E-03,+3.6421168E+00
-216.7000E-03,+965.8448E-03,+3.7165515E+00
-216.4500E-03,+993.4830E-03,-4.4973304E+00
-216.2000E-03,+973.3825E-03,-4.4822550E+00
-215.9500E-03,+947.3147E-03,+3.6895414E+00
-215.7000E-03,+964.9026E-03,-4.5045540E+00
-215.4500E-03,+957.3649E-03,-4.4822550E+00
-215.2000E-03,+922.1891E-03,+3.6242148E+00
-214.9500E-03,+922.1891E-03,+3.7115263E+00
-214.7000E-03,+934.7519E-03,-4.4973304E+00
-214.4500E-03,+924.7016E-03,-4.4822550E+00
-214.2000E-03,+661.8247E-03,+3.5095791E+00
-213.9500E-03,+919.6765E-03,-4.5004711E+00
-213.7000E-03,+907.5848E-03,-4.4863379E+00
-213.4500E-03,+869.4252E-03,+3.0340766E+00
-213.2000E-03,+869.4252E-03,+3.7096419E+00
-212.9500E-03,+887.0132E-03,-4.4995288E+00
-212.7000E-03,+879.4755E-03,-4.4794283E+00
-212.4500E-03,+525.0471E-03,+3.4382851E+00
-212.2000E-03,+859.3750E-03,-2.0604585E+00
-211.9500E-03,+856.8624E-03,-4.4945037E+00
-211.7000E-03,+829.0672E-03,-380.8103E-03
-211.4500E-03,+815.0911E-03,+3.7014761E+00
-211.2000E-03,+841.7871E-03,-4.5023555E+00
-210.9500E-03,+827.6539E-03,-4.4822550E+00
-210.7000E-03,+794.0484E-03,+3.6521670E+00
-210.4500E-03,+795.4617E-03,+2.5397299E+00
-210.2000E-03,+807.5534E-03,-4.4973304E+00
