x-axis,1,2
second,Volt,Volt
-471.2000E-03,-974.7173E-03,+2.4571294E+00
-470.7000E-03,-1.6452575E+00,+2.6703831E+00
-470.2000E-03,+847.2048E-03,+775.9108E-03
-469.7000E-03,-3.1587625E+00,-858.1972E-03
-469.2000E-03,+810.1445E-03,+753.9259E-03
-468.7000E-03,-3.1719535E+00,-2.1757223E+00
-468.2000E-03,+809.2023E-03,+749.8430E-03
-467.7000E-03,-3.1807475E+00,+3.8764133E+00
-467.2000E-03,+845.3203E-03,+776.8530E-03
-466.7000E-03,+327.7324E-03,+1.2774811E+00
-466.2000E-03,-3.0070666E+00,+3.7357098E+00
-465.7000E-03,+813.9133E-03,+751.7274E-03
-465.2000E-03,-3.1760364E+00,-2.6744661E+00
-464.7000E-03,+809.2023E-03,+748.9007E-03
-464.2000E-03,-3.1788630E+00,+2.7115264E+00
-463.7000E-03,+809.2023E-03,+748.9007E-03
-463.2000E-03,-2.5054962E+00,+3.6392902E+00
-462.7000E-03,-2.3428078E+00,+3.2614635E+00
-462.2000E-03,+789.1018E-03,+850.3455E-03
-461.7000E-03,-3.1587625E+00,-22.1420E-03
-461.2000E-03,+810.1445E-03,+748.9007E-03
-460.7000E-03,-3.1719535E+00,-1.7828203E+00
-460.2000E-03,+809.2023E-03,+748.9007E-03
-459.7000E-03,-3.1807475E+00,+3.9147299E+00
-459.2000E-03,+121.7023E-03,+1.2834485E+00
-458.7000E-03,-342.8078E-03,+1.9586997E+00
-458.2000E-03,-3.1509108E+00,+3.8673052E+00
-457.7000E-03,+815.1696E-03,+749.8430E-03
-457.2000E-03,-3.1760364E+00,-2.5036118E+00
-456.7000E-03,+809.2023E-03,+748.9007E-03
-456.2000E-03,-3.1747801E+00,+2.7539258E+00
-455.7000E-03,+809.2023E-03,+752.6696E-03
-455.2000E-03,-3.1807475E+00,+3.9448806E+00
-454.7000E-03,-2.5818153E+00,+3.3930590E+00
-454.2000E-03,+415.0440E-03,+1.1185615E+00
-453.7000E-03,-3.1578203E+00,+589.0389E-03
-453.2000E-03,+810.1445E-03,+748.9007E-03
-452.7000E-03,-3.1728957E+00,-1.7699434E+00
-452.2000E-03,+809.2023E-03,+748.9007E-03
-451.7000E-03,-3.1807475E+00,+3.9115892E+00
-451.2000E-03,-622.0163E-03,+1.6493404E+00
-450.7000E-03,-1.8983982E+00,+2.7024183E+00
-450.2000E-03,-3.1706972E+00,+3.8673052E+00
-449.7000E-03,+812.9711E-03,+747.6445E-03
-449.2000E-03,-3.1760364E+00,-2.3958857E+00
