x-axis,1,2
second,Volt,Volt
-250.0000E-03,-7.5220E-03,-11.0245E-03
-249.7500E-03,+82.4278E-03,+169.3775E-03
-249.5000E-03,+18.1062E-03,+111.5886E-03
-249.2500E-03,-7.0195E-03,-9.5170E-03
-249.0000E-03,+82.9303E-03,+166.8649E-03
-248.7500E-03,-180.3863E-03,-80.3712E-03
-248.5000E-03,-7.5220E-03,-11.5270E-03
-248.2500E-03,+80.9202E-03,+164.3524E-03
-248.0000E-03,-75.3612E-03,-285.3964E-03
-247.7500E-03,-8.0245E-03,-11.5270E-03
-247.5000E-03,+79.4127E-03,+162.3423E-03
-247.2500E-03,-72.8486E-03,-294.4416E-03
-247.0000E-03,-7.5220E-03,-12.0295E-03
-246.7500E-03,+78.9102E-03,+160.8348E-03
-246.5000E-03,-140.6878E-03,-248.7129E-03
-246.2500E-03,-8.0245E-03,-11.5270E-03
-246.0000E-03,+77.9051E-03,+158.8247E-03
-245.7500E-03,-224.6074E-03,-283.8888E-03
-245.5000E-03,-8.5270E-03,-12.0295E-03
-245.2500E-03,+78.4077E-03,+158.3222E-03
-245.0000E-03,-148.2255E-03,-141.6778E-03
-244.7500E-03,-9.5320E-03,-12.5320E-03
-244.5000E-03,+79.4127E-03,+151.7896E-03
-244.2500E-03,-20.0848E-03,-23.0848E-03
-244.0000E-03,-8.5270E-03,-12.5320E-03
-243.7500E-03,+121.1212E-03,-974.2E-06
-243.5000E-03,-13.0496E-03,-18.0597E-03
-243.2500E-03,-9.0295E-03,-11.5270E-03
-243.0000E-03,-78.8788E-03,-252.2305E-03
-242.7500E-03,-10.5371E-03,-15.5471E-03
-242.5000E-03,-8.5270E-03,-11.5270E-03
-242.2500E-03,-204.0044E-03,-381.3763E-03
-242.0000E-03,-10.0345E-03,-14.0396E-03
-241.7500E-03,+192.9805E-03,+156.8147E-03
-241.5000E-03,-263.3009E-03,-440.1702E-03
-241.2500E-03,-10.0345E-03,-14.0396E-03
-241.0000E-03,+393.4830E-03,+333.6991E-03
-240.7500E-03,-341.1903E-03,-442.1803E-03
-240.5000E-03,-8.5270E-03,-13.5371E-03
-240.2500E-03,+389.4629E-03,+324.6539E-03
-240.0000E-03,-262.7984E-03,-241.1752E-03
-239.7500E-03,-8.5270E-03,-12.0295E-03
-239.5000E-03,+281.4227E-03,+273.9001E-03
-239.2500E-03,-109.0295E-03,-73.8386E-03
-239.0000E-03,-9.0295E-03,-11.5270E-03
-238.7500E-03,-102.4969E-03,+176.9152E-03
-238.5000E-03,-39.6828E-03,-28.6124E-03
